Site,Nest_ID,Species
barr,11barrreph493,reph
barr,11barrreph499,reph
barr,11barrsesa558,sesa
barr,13barrreph135,reph
barr,13barrsesa388,sesa
cakr,12cakrsesa221,sesa
cakr,13cakrdunl011,dunl
cakr,13cakrsesa003,sesa
chur,13chur13rnph07d,rnph
colv,11colvreph181,reph
colv,11colvrnph002,rnph
colv,12colvrnph1210,rnph
colv,12colvrnph158,rnph
colv,12colvsesa004,sesa
colv,12colvsesa068,sesa
colv,13colvreph760,reph
colv,13colvrutu701,rutu
colv,13colvsesa710,sesa
colv,13colvsesa730,sesa
eaba,11eabarph01,reph
eaba,11eabawrc02,wrsa
eaba,11eabawrm05,wrsa
eaba,12eabadun02,dunl
eaba,13eabaspp01,sepl
eaba,13eabaspp03,sepl
lkri,12lkrimels11,pesa
made,11madelp-06-2011,whim
made,12madekb-32,rnph
made,13madefs05sepl,sepl
made,13madefs39rnph,rnph
made,13madefs40hugo,hugo
made,13madelb10lbdo,lbdo
nome,93nome339,sesa
nome,93nome401,rnph
nome,93nome408,rnph
nome,94nome117,wesa
nome,95nome132,rnph
nome,95nome234,rnph
nome,95nome45,rnph
nome,99nome4,sesa
nome,99nome65,wesa
nome,12nome12nshoek04,nsho
nome,12nome12rnphmh62,rnph
nome,12nome12rnphsf24,rnph
barr,06barrreph052,reph
barr,11barrreph730,reph
burn,12burndunlmp01,dunl
burn,12burnlesajhb02,lesa
chau,12chaudunljrl003,dunl
chau,12chaudunlmlb006,dunl
chau,12chauspeigas002,spei
chur,11chur11du32,dunl
lkri,13lkripugv10,ruff
nome,93nome116,rnph
nome,93nome138,rnph
nome,93nome23,rnph
nome,93nome413,rnph
nome,94nome130,wesa
nome,94nome210,rnph
nome,94nome212,rnph
nome,94nome311,rnph
nome,94nome407,rnph
nome,94nome50,rnph
nome,94nome51,rnph
nome,95nome106,rnph
nome,95nome12,wesa
nome,95nome138,rnph
nome,95nome212,rnph
nome,95nome217,rnph
nome,95nome223,rnph
nome,95nome42,sesa
nome,95nome50,rnph
nome,98nome58,wesa
nome,99nome130,sesa
nome,99nome311,sesa
nome,99nome44,sesa
cakr,13cakrwipt022,wipt
chur,10churdo02c,sbdo
chur,10churwh03c,whim
eaba,10eabarpdm02,reph
eaba,10eabawrm04,wrsa
ikpi,10ikpi10vj055,btgo
ikpi,10ikpi10vj085,lbdo
ikpi,12ikpi12bcc076,rnph
ikpi,12ikpi12bcc098,rnph
nome,09nome09nome49,sesa
nome,10nome10wesabs12,wesa
prba,10prba10jek004,pesa
prba,10prba10jek023,reph
barr,04barrdunl017,dunl
barr,05barrreph001,reph
barr,07barrreph234,reph
barr,08barrlbdo912,lbdo
barr,08barrreph310,reph
barr,09barrdunl001,dunl
barr,09barrdunl002,dunl
chur,10churdo07c,sbdo
chur,10churwh04c,whim
chur,10churwh05c,whim
chur,10churwh06c,whim
chur,10churwh07c,whim
eaba,10eabarpa03,reph
eaba,10eabarpd01,reph
eaba,10eabarpdm03,reph
ikpi,12ikpi12bcc027,sesa
ikpi,12ikpi12bcc078,bbpl
nome,08nome08nome11,wesa
nome,09nome09nome36,sesa
nome,09nome09nome53,sesa
barr,07barrreph103,reph
barr,08barrreph900,reph
chur,10churdo01c,sbdo
chur,10churle03c,lesa
chur,10churst01c,stsa
chur,10churst02c,stsa
eaba,10eabawrm05,wrsa
eaba,10eabawrp06,wrsa
ikpi,10ikpi10vj008,rnph
made,10madewhim009,whim
nome,09nome09nome51,sesa
barr,08barrsesa349,sesa
barr,12barrreph705,reph
nome,09nome09nome16,wesa
nome,09nome09nome18,dunl
nome,09nome09nome22,wesa
nome,09nome09nome3,wesa
nome,09nome09nome31,wesa
nome,09nome09nome33,sesa
nome,09nome09nome35,sesa
nome,09nome09nome47,wesa
nome,09nome09nome9,wesa
nome,08nome08nome3,sesa
eaba,10eabarkk01,rekn
eaba,10eabawra05,wrsa
eaba,10eabawrk06,wrsa
nome,97nome602,wesa
nome,97nome12,wesa
nome,97nome124,sesa
nome,97nome126,wesa
nome,97nome3,sesa
nome,97nome39,sesa
nome,98nome199,wesa
chau,11chaupesabyv001,pesa
chau,11chaupesadvs001,pesa
chau,11chausbdodvs001,sbdo
coat,04coatapg01,amgp
coat,04coatapg02,amgp
coat,04coatapj01,amgp
coat,04coatapj02,amgp
coat,04coatapp01,amgp
coat,04coatapp02,amgp
coat,04coatapp03,amgp
coat,04coatbbg01,bbpl
coat,04coatbbg02,bbpl
coat,04coatbbg03,bbpl
coat,04coatbbg04,bbpl
coat,04coatbbj01,bbpl
coat,04coatbbp01,bbpl
coat,04coatdug01,dunl
coat,04coatdug02,dunl
coat,04coatdug03,dunl
coat,04coatdug04,dunl
coat,04coatdug05,dunl
coat,04coatdug06,dunl
coat,04coatdug07,dunl
coat,04coatduj01,dunl
coat,04coatduj02,dunl
coat,04coatduj03,dunl
coat,04coatduj04,dunl
coat,04coatduj05,dunl
coat,04coatduj06,dunl
coat,04coatduj07,dunl
coat,04coatduj08,dunl
coat,04coatduj09,dunl
coat,04coatdup01,dunl
coat,04coatdup03,dunl
coat,04coatdup04,dunl
coat,04coatdup05,dunl
coat,04coatdup06,dunl
coat,04coatdup07,dunl
coat,04coatdup08,dunl
coat,04coatdup09,dunl
coat,04coatdup10,dunl
coat,04coatdup11,dunl
coat,04coathgj01,herg
coat,04coathgp01,herg
coat,04coatllg01,lalo
coat,04coatllg02,lalo
coat,04coatllj01,lalo
coat,04coatllj02,lalo
coat,04coatllj03,lalo
coat,04coatllj04,lalo
coat,04coatllj05,lalo
coat,04coatllj06,lalo
coat,04coatllj07,lalo
coat,04coatllp01,lalo
coat,04coatllp02,lalo
coat,04coatllp03,lalo
coat,04coatllp04,lalo
coat,04coatllp05,lalo
coat,04coatllp06,lalo
coat,04coatpjp01,paja
coat,04coatrpg01,reph
coat,04coatrpj01,reph
coat,04coatrpj03,reph
coat,04coatrpp01,reph
coat,04coatrpp02,reph
coat,04coatrtg01,rutu
coat,04coatrtg02,rutu
coat,04coatssg01,sesa
coat,04coatssg02,sesa
coat,04coatssg03,sesa
coat,04coatssg04,sesa
coat,04coatssg05,sesa
coat,04coatssg06,sesa
coat,04coatssg07,sesa
coat,04coatssg08,sesa
coat,04coatssg09,sesa
coat,04coatssg10,sesa
coat,04coatssg11,sesa
coat,04coatssg12,sesa
coat,04coatssg13,sesa
coat,04coatssg14,sesa
coat,04coatssg15,sesa
coat,04coatssg16,sesa
coat,04coatssg17,sesa
coat,04coatssg18,sesa
coat,04coatssj01,sesa
coat,04coatssj02,sesa
coat,04coatssj03,sesa
coat,04coatssj04,sesa
coat,04coatssj05,sesa
coat,04coatssj06,sesa
coat,04coatssj07,sesa
coat,04coatssj08,sesa
coat,04coatssj09,sesa
coat,04coatssj10,sesa
coat,04coatssj11,sesa
coat,04coatssj12,sesa
coat,04coatssj13,sesa
coat,04coatssj14,sesa
coat,04coatssj15,sesa
coat,04coatssj17,sesa
coat,04coatssj18,sesa
coat,04coatssp02,sesa
coat,04coatssp03,sesa
coat,04coatssp04,sesa
coat,04coatssp05,sesa
coat,04coatssp06,sesa
coat,04coatssp07,sesa
coat,04coatssp08,sesa
coat,04coatssp09,sesa
coat,04coatssp10,sesa
coat,04coatssp11,sesa
coat,04coatssp12,sesa
coat,04coatssp13,sesa
coat,04coatssp14,sesa
coat,04coatssp15,sesa
coat,04coatssp16,sesa
coat,04coatwrj01,wrsa
coat,05coatapj01,amgp
coat,05coatapj02,amgp
coat,05coatapp01,amgp
coat,05coatapp02,amgp
coat,05coatapt01,amgp
coat,05coatapt02,amgp
coat,05coatapt03,amgp
coat,05coatapt04,amgp
coat,05coatbbt01,bbpl
coat,05coatbbt02,bbpl
coat,05coatbbt03,bbpl
coat,05coatduj01,dunl
coat,05coatduj02,dunl
coat,05coatduj03,dunl
coat,05coatduj04,dunl
coat,05coatduj05,dunl
coat,05coatduj06,dunl
coat,05coatduj07,dunl
coat,05coatdup01,dunl
coat,05coatdup02,dunl
coat,05coatdup03,dunl
coat,05coatdup04,dunl
coat,05coatdut01,dunl
coat,05coatdut02,dunl
coat,05coatdut03,dunl
coat,05coatdut04,dunl
coat,05coatdut05,dunl
coat,05coatdut06,dunl
coat,05coatdut07,dunl
coat,05coatdut08,dunl
coat,05coatdut09,dunl
coat,05coatdut10,dunl
coat,05coatdut11,dunl
coat,05coatdut12,dunl
coat,05coatdut13,dunl
coat,05coathgp01,herg
coat,05coatllj01,lalo
coat,05coatllj02,lalo
coat,05coatllj03,lalo
coat,05coatllj04,lalo
coat,05coatllj05,lalo
coat,05coatllj06,lalo
coat,05coatllj07,lalo
coat,05coatllj08,lalo
coat,05coatllp01,lalo
coat,05coatllp02,lalo
coat,05coatllp03,lalo
coat,05coatllp04,lalo
coat,05coatllp05,lalo
coat,05coatllt01,lalo
coat,05coatrpj01,reph
coat,05coatrpj02,reph
coat,05coatrpj03,reph
coat,05coatrpj04,reph
coat,05coatrpj05,reph
coat,05coatrpp01,reph
coat,05coatrpt01,reph
coat,05coatrpt02,reph
coat,05coatrpt03,reph
coat,05coatrpt04,reph
coat,05coatrpt05,reph
coat,05coatrpt06,reph
coat,05coatrpt07,reph
coat,05coatrpt08,reph
coat,05coatrpt09,reph
coat,05coatssj01,sesa
coat,05coatssj02,sesa
coat,05coatssj03,sesa
coat,05coatssj04,sesa
coat,05coatssj05,sesa
coat,05coatssj06,sesa
coat,05coatssj07,sesa
coat,05coatssj08,sesa
coat,05coatssj09,sesa
coat,05coatssj10,sesa
coat,05coatssj11,sesa
coat,05coatssj12,sesa
coat,05coatssp01,sesa
coat,05coatssp03,sesa
coat,05coatssp04,sesa
coat,05coatssp05,sesa
coat,05coatssp06,sesa
coat,05coatssp07,sesa
coat,05coatssp08,sesa
coat,05coatssp09,sesa
coat,05coatssp10,sesa
coat,05coatssp11,sesa
coat,05coatssp12,sesa
coat,05coatssp13,sesa
coat,05coatssp14,sesa
coat,05coatsst01,sesa
coat,05coatsst02,sesa
coat,05coatsst03,sesa
coat,05coatsst04,sesa
coat,05coatsst05,sesa
coat,05coatsst06,sesa
coat,05coatsst07,sesa
coat,05coatsst08,sesa
coat,05coatsst09,sesa
coat,05coatsst10,sesa
coat,05coatsst11,sesa
coat,05coatsst12,sesa
coat,05coatsst13,sesa
coat,05coatsst14,sesa
coat,05coatsst15,sesa
coat,05coatsst16,sesa
coat,05coatsst17,sesa
coat,05coatsst18,sesa
coat,05coatsst19,sesa
coat,05coatsst20,sesa
coat,05coatsst21,sesa
coat,05coatsst22,sesa
coat,05coatsst23,sesa
coat,05coatsst24,sesa
coat,05coatsst25,sesa
coat,05coatsst26,sesa
coat,05coatsst27,sesa
coat,05coatsst28,sesa
coat,05coatsst29,sesa
coat,05coatsst30,sesa
coat,05coatsst31,sesa
coat,05coatsst32,sesa
coat,05coatsst33,sesa
coat,05coatsst34,sesa
coat,05coatsst35,sesa
coat,05coatsst36,sesa
coat,05coatsst37,sesa
coat,05coatsst38,sesa
coat,05coatwrp01,wrsa
coat,05coatwrp02,wrsa
coat,06coatagc02,amgp
coat,06coatagc03,amgp
coat,06coatagc04,amgp
coat,06coatagc05,amgp
coat,06coatapa01,amgp
coat,06coatapa02,amgp
coat,06coatapa03,amgp
coat,06coatapa04,amgp
coat,06coatapc01,amgp
coat,06coatbbc01,bbpl
coat,06coatbbp01,bbpl
coat,06coatdua01,dunl
coat,06coatdua02,dunl
coat,06coatdua03,dunl
coat,06coatdua04,dunl
coat,06coatduc01,dunl
coat,06coatduc02,dunl
coat,06coatduc03,dunl
coat,06coatduc04,dunl
coat,06coatduc05,dunl
coat,06coatduc06,dunl
coat,06coatduk01,dunl
coat,06coatduk02,dunl
coat,06coatduk03,dunl
coat,06coatduk04,dunl
coat,06coatduk05,dunl
coat,06coatdup01,dunl
coat,06coatdup02,dunl
coat,06coatdup03,dunl
coat,06coatdup04,dunl
coat,06coatdup05,dunl
coat,06coatdup06,dunl
coat,06coatllc01,lalo
coat,06coatllc02,lalo
coat,06coatllc03,lalo
coat,06coatllc04,lalo
coat,06coatpea01,pesa
coat,06coatpea02,pesa
coat,06coatpep01,pesa
coat,06coatrpa01,reph
coat,06coatrpa02,reph
coat,06coatrpa03,reph
coat,06coatrpc01,reph
coat,06coatrpc02,reph
coat,06coatrpc03,reph
coat,06coatrpc04,reph
coat,06coatrpk01,reph
coat,06coatrpk02,reph
coat,06coatrpk03,reph
coat,06coatrpk04,reph
coat,06coatrpk05,reph
coat,06coatrpp01,reph
coat,06coatrpp02,reph
coat,06coatrpp03,reph
coat,06coatrpp04,reph
coat,06coatssa01,sesa
coat,06coatssa02,sesa
coat,06coatssa03,sesa
coat,06coatssa04,sesa
coat,06coatssa05,sesa
coat,06coatssa06,sesa
coat,06coatssa07,sesa
coat,06coatssc01,sesa
coat,06coatssc02,sesa
coat,06coatssc03,sesa
coat,06coatssc04,sesa
coat,06coatssc06,sesa
coat,06coatssc07,sesa
coat,06coatssc08,sesa
coat,06coatssc09,sesa
coat,06coatssc10,sesa
coat,06coatssc11,sesa
coat,06coatssc12,sesa
coat,06coatssc13,sesa
coat,06coatssk01,sesa
coat,06coatssk02,sesa
coat,06coatssk03,sesa
coat,06coatssk04,sesa
coat,06coatssk05,sesa
coat,06coatssk06,sesa
coat,06coatssk07,sesa
coat,06coatssk08,sesa
coat,06coatssk09,sesa
coat,06coatssk10,sesa
coat,06coatssk11,sesa
coat,06coatssk12,sesa
coat,06coatssk13,sesa
coat,06coatssk14,sesa
coat,06coatssk15,sesa
coat,06coatssp01,sesa
coat,06coatssp02,sesa
coat,06coatssp03,sesa
coat,06coatssp04,sesa
coat,06coatssp05,sesa
coat,06coatssp06,sesa
coat,06coatssp07,sesa
coat,06coatssp08,sesa
coat,06coatssp09,sesa
coat,06coatssp10,sesa
coat,06coatssp11,sesa
coat,06coatssp12,sesa
coat,06coatssp13,sesa
coat,06coatssp14,sesa
coat,06coatssp15,sesa
coat,06coatwra01,wrsa
coat,06coatwra02,wrsa
coat,06coatwrc01,wrsa
coat,06coatwrc02,wrsa
coat,06coatwrc03,wrsa
coat,06coatwrc04,wrsa
coat,06coatwrk01,wrsa
coat,06coatwrk02,wrsa
coat,06coatwrk03,wrsa
coat,06coatwrk04,wrsa
coat,06coatwrp01,wrsa
coat,06coatwrp02,wrsa
coat,06coatwrp03,wrsa
coat,06coatwrp04,wrsa
coat,06coatwrp05,wrsa
eaba,14eabaagl01,amgp
eaba,14eababbe01,bbpl
eaba,14eababbe02,bbpl
eaba,14eababbj01,bbpl
eaba,14eababbj02,bbpl
eaba,14eababbl01,bbpl
eaba,14eababbl02,bbpl
eaba,14eababbs01,bbpl
eaba,14eababbt01,bbpl
eaba,14eababbt02,bbpl
eaba,14eababbt03,bbpl
eaba,14eababbt04,bbpl
eaba,14eabadul01,dunl
eaba,14eabadus01,dunl
eaba,14eabadus02,dunl
eaba,14eabadut01/wrt05,wrsa
eaba,14eabaret01,reph
eaba,14eabarph02,reph
eaba,14eabaruj01,rutu
eaba,14eabarut01,rutu
eaba,14eabarut02,rutu
eaba,14eabarut03,rutu
eaba,14eabarut04,rutu
eaba,14eabarut06,rutu
eaba,14eabasepll01,sepl
eaba,14eabaspe01,sepl
eaba,14eabaspe02,sepl
eaba,14eabasps01,sepl
eaba,14eabasps02,sepl
eaba,14eabasps04,sepl
eaba,14eabaspt01,sepl
eaba,14eabaspt02,sepl
eaba,14eabawre01,wrsa
eaba,14eabawrh01,wrsa
eaba,14eabawrj02,wrsa
eaba,14eabawrs01,wrsa
eaba,14eabawrs03,wrsa
eaba,14eabawrs06,wrsa
eaba,14eabawrsal01,wrsa
eaba,14eabawrt01,wrsa
eaba,14eabawrt02,wrsa
eaba,14eabawrt04,wrsa
chau,11chaudunlbyv001,dunl
eaba,14eabaage01,amgp
eaba,14eabaagt01,amgp
eaba,14eabadus04,dunl
eaba,14eabadut02,dunl
eaba,14eabarpe01,reph
eaba,14eabarpj01,reph
eaba,14eabarut05,rutu
eaba,14eabasps03,sepl
eaba,14eabawre03,wrsa
eaba,14eabawre04,wrsa
eaba,14eabawrw01,wrsa
eaba,14eabaduj01,dunl
eaba,14eabadus03,dunl
eaba,14eabaspj01,sepl
eaba,14eabawrj01,wrsa
eaba,14eabawrs04,wrsa
eaba,14eabawrs05,wrsa
chau,11chaucrplbyv001,crpl
chau,11chaucrplbyv002,crpl
chau,11chaudunlbyv002,dunl
chau,11chaudunldvs004,dunl
chau,11chaurnphdvs002,rnph
chau,11chaurnphdvs003,rnph
chau,11chaurnphdvs008,rnph
chau,11chautestbyv001,test
eaba,14eabapajal01,paja
eaba,14eabarpl02,reph
eaba,14eabaspp01,sepl
eaba,14eabawre02,wrsa
eaba,14eabawrj03,wrsa
chau,11chaudunlbyv003,dunl
chau,11chaudunlbyv004,dunl
chau,11chaudunldvs001,dunl
chau,11chaudunldvs003,dunl
chau,11chaudunldvs005,dunl
chau,11chaudunldvs006,dunl
chau,11chaurnphdvs009,rnph
chau,11chaurnphdvs010,rnph
chau,11chaurnphrav001,rnph
chau,11chaurnphslv001,rnph
chau,11chaurnphslv002,rnph
chau,11chaurnphslv003,rnph
chau,11chaurutubyv001,rutu
chur,13CD01,sepl
chur,13GB05,sepl
chur,13GB06,sepl
chur,13HP01,sepl
chur,13LL04,sepl
chur,14DB04,sepl
chur,14DB05,sepl
chur,14EP04,sepl
chur,14LL01,sepl
chur,14TL01,sepl
chur,14MP03,sepl
chur,14PB01,sepl
cari,12cari105sesa,sesa
nome,97nome302,wesa
nome,94nome200,wesa
nome,94nome302,wesa
nome,94nome316,wesa
nome,97nome130,wesa
nome,95nome222,sesa
nome,94nome207,sesa
nome,96nome117,sesa
nome,95nome5,wesa
nome,95nome303,sesa
nome,95nome129,sesa
nome,97nome45,sesa
nome,97nome197,sesa
nome,96nome3,wesa
nome,99nome66,wesa
nome,98nome303,wesa
nome,97nome35,wesa
nome,97nome5,wesa
nome,98nome73,sesa
nome,97nome114,sesa
nome,97nome112,wesa
nome,97nome196,wesa
nome,97nome382,wesa
nome,97nome202,sesa
nome,97nome281,sesa
nome,97nome125,sesa
nome,97nome2,sesa
nome,98nome106,sesa
nome,98nome104,sesa
nome,98nome66,sesa
nome,98nome136,sesa
nome,99nome131,sesa
nome,97nome30,sesa
nome,99nome125,sesa
nome,98nome71,wesa
nome,99nome303,wesa
nome,99nome11,wesa
nome,99nome375,sesa
nome,94nome52,sesa
nome,97nome199,sesa
nome,98nome223,sesa
nome,97nome11,wesa
nome,98nome68,wesa
nome,94nome332,sesa
nome,94nome312,wesa
nome,94nome106,sesa
nome,93nome334,sesa
nome,97nome120,wesa
nome,95nome127,sesa
nome,97nome19,sesa
nome,94nome338,sesa
nome,97nome131,sesa
made,13madefs12whim,whim
made,13madefs28whim,whim
made,14madetk03whim,whim
made,14madeca05whim,whim
chur,11churwhim05,whim
chur,11churwhim17,whim
chur,12chur12whim02,whim
chur,14chur14whim12,whim
chur,12chur12whim21,whim
chur,14chur14whim19,whim
chur,13chur13whim57g,whim
chur,12chur12whim28,whim
chur,12chur12whim25,whim
chur,13chur13whim21g,whim
chur,12chur12whim32,whim
chur,13chur13whim52,whim
chur,12chur12whim42,whim
chur,12chur12whim38,whim
chur,13chur13whim45,whim
chur,13chur13whim48,whim
chur,13chur13whim46,whim
chur,14chur14whim23,whim
chur,14chur14whim15,whim
eaba,12eababbk02,bbpl
eaba,11eababbc04,bbpl
eaba,11eababbm02,bbpl
eaba,11eababbm01,bbpl
eaba,11eababbc05,bbpl
eaba,13eababbe01,bbpl
eaba,11eababbc03,bbpl
eaba,11eababbh03,bbpl
eaba,13eababbl01,bbpl
eaba,13eababba02,bbpl
eaba,13eababba03,bbpl
barr,07barrlbdo338,lbdo
bylo,10byloamgpejj01,amgp
bylo,10byloplbr1,amgp
bylo,10byloplbr4,amgp
bylo,10byloamgppb05,amgp
bylo,10byloamgppb04,amgp
barr,08barrlbdo279,lbdo
barr,08barrlbdo362,lbdo
barr,08barrlbdo336,lbdo
barr,08barrlbdo337,lbdo
barr,09barrlbdo759,lbdo
barr,08barrlbdo139,lbdo
barr,10barrlbdo626,lbdo
barr,10barrlbdo442,lbdo
barr,08barrlbdo248,lbdo
barr,09barrlbdo700,lbdo
barr,13barrlbdo375,lbdo
iglo,13igloamgp021,amgp
barr,09barrlbdo579,lbdo
barr,10barrlbdo347,lbdo
ikpi,14ikpi14rlh033,pesa
colv,14colvrutu1001,rutu
chur,12chur1amgpp05d,amgp
barr,12barrlbdo261,lbdo
barr,11barrlbdo626,lbdo
barr,12barrlbdo706,lbdo
barr,12barrlbdo683,lbdo
cari,13cari627sesa,sesa
cari,13cari117sesa,sesa
cari,14cari210sesa,sesa
cari,14cari415sesa,sesa
cari,13cari625sesa,sesa
made,12madekb-01,hugo
nome,11nome11wesate03,wesa
nome,11nome11wesate21,wesa
nome,11nome11wesamw04,wesa
nome,13nome13wesa026,wesa
nome,11nome11wesaee23,wesa
nome,14nomewesa119,wesa
nome,11nome11wesamw12,wesa
nome,10nome10sesabs06,sesa
nome,10nome10sesanh02,sesa
nome,10nome10sesanh01,sesa
nome,10nome10sesabs05,sesa
nome,10nome10sesaij02,sesa
nome,10nome10sesabs07,sesa
nome,10nome10sesats01,sesa
nome,10nome10sesats02,sesa
nome,10nome10wesaij01,wesa
nome,10nome10sesanh08,sesa
nome,11nome11wesaee41,wesa
nome,10nome10sesanh05,sesa
nome,11nome11wesaek22,wesa
nome,11nome11wesasf02,wesa
barr,04barramgp012,amgp
barr,12barrrutu609,rutu
cari,12cari731sesa,sesa
cari,13cari447sesa,sesa
cari,10carisesa804,sesa
cari,11cari521sesa,sesa
cari,10carisesa808,sesa
cari,12cari611sesa,sesa
cari,14cari688sesa,sesa
cari,12cari303sesa,sesa
eaba,13eabarul01,rutu
eaba,11eabarth02,rutu
coat,14coatrtss02,rutu
coat,14coatrtss03,rutu
coat,14coatrtkr02,rutu
coat,14coatrtbw02,rutu
coat,14coatrtkr01,rutu
eaba,13eabarul04,rutu
eaba,13eabarus01,rutu
eaba,12eabarum01,rutu
eaba,12eabarup03,rutu
barr,03barramgp505,amgp
barr,14barramgp133,amgp
barr,07barramgp120,amgp
barr,08barramgp308,amgp
barr,06barramgp645,amgp
barr,07barramgp014,amgp
barr,08barramgp307,amgp
bylo,11byloamgpec20,amgp
bylo,12byloamgpmt01,amgp
bylo,12byloamgpip02,amgp
bylo,11byloamgpjo07,amgp
bylo,12byloamgpaa01,amgp
bylo,12byloamgpmt09,amgp
cari,10carirutu233,rutu
chur,13chur13amgp03d,amgp
chur,13chur13amgp02w,amgp
barr,04barrwrsa321,wrsa
barr,04barrpesa427,pesa
barr,04barrpesa023,pesa
barr,04barrpesa229,pesa
barr,04barrpesa319,pesa
barr,04barrpesa226,pesa
barr,04barrpesa410,pesa
barr,04barrpesa000,pesa
barr,04barrdunl103,dunl
barr,04barrwrsa407,wrsa
barr,04barrpesa010,pesa
barr,04barrdunl037,dunl
barr,04barrpesa449 ,pesa
barr,05barrpesa026,pesa
barr,05barrpesa532,pesa
barr,06barrpesa618,pesa
barr,05barrdunl611,dunl
barr,05barrpesa503,pesa
barr,05barrpesa514,pesa
barr,06barrpesa306,pesa
barr,05barrpesa016,pesa
barr,05barrpesa616,pesa
barr,05barrpesa023,pesa
barr,05barrpesa617,pesa
barr,05barrpesa531,pesa
barr,05barrpesa529,pesa
barr,05barrpesa325,pesa
barr,05barrpesa607,pesa
barr,05barrpesa513,pesa
barr,05barrpesa539,pesa
barr,05barrpesa307,pesa
barr,05barrpesa328,pesa
barr,05barrpesa327,pesa
barr,05barrpesa608,pesa
barr,05barrpesa526,pesa
barr,05barrpesa333,pesa
burn,13burnhugomp02,hugo
burn,13burnhugojb01,hugo
iglo,13igloamgp001,amgp
iglo,14igloamgp.14.150,amgp
iglo,14igloamgp.14.152,amgp
iglo,14igloamgp.14.155,amgp
barr,03barrpesa328,pesa
barr,03barrpesa014,pesa
barr,03barrpesa413,pesa
barr,03barrpesa510,pesa
barr,03barrpesa204,pesa
barr,03barrpesa318,pesa
barr,04barrsesa252,sesa
barr,04barrsesa405,sesa
barr,04barrsesa213,sesa
barr,04barrsesa320,sesa
barr,13barramgp357,amgp
barr,13barramgp309,amgp
barr,14barramgp011,amgp
barr,14barramgp266,amgp
chur,14chur14du10,dunl
barr,06barrdunl312,dunl
barr,06barrpesa236,pesa
barr,06barrbbsa009,bbsa
barr,06barrbbsa725,bbsa
barr,06barrpesa341,pesa
barr,06barrpesa214,pesa
barr,06barrpesa604,pesa
barr,06barrpesa340,pesa
nome,14nomewesa011,wesa
nome,14nomesesa237,sesa
nome,13nome13sesa224,sesa
nome,14nomewesa006,wesa
nome,14nomewesa214,wesa
nome,14nomewesa129,wesa
nome,14nomewesa157,wesa
bylo,05bylowrsabl01,wrsa
bylo,05bylowrsabl03,wrsa
bylo,05bylowrsabl04,wrsa
bylo,05bylowrsalm03,wrsa
bylo,05bylowrsang04,wrsa
bylo,05bylowrsalm04,wrsa
bylo,05bylowrsabl07,wrsa
bylo,05bylowrsamg01,wrsa
bylo,05bylowrsamn01,wrsa
bylo,05bylowrsamg178,wrsa
bylo,05bylowrsamn02,wrsa
bylo,05bylowrsanl01,wrsa
bylo,05bylowrsajl01,wrsa
bylo,05bylowrsabl09,wrsa
bylo,05bylowrsabl10,wrsa
bylo,05bylowrsamg007,wrsa
bylo,05bylowrsajeanette,wrsa
bylo,05bylowrsanl03,wrsa
bylo,06bylowrsalm02,wrsa
bylo,06bylowrsalj02,wrsa
bylo,06bylowrsaagm01,wrsa
bylo,06bylowrsalj04,wrsa
bylo,06bylowrsahk01,wrsa
bylo,07bylowrsalj03,wrsa
bylo,07bylowrsalm01,wrsa
bylo,07bylowrsalj02,wrsa
bylo,07bylowrsajt01,wrsa
bylo,07bylowrsalj01,wrsa
bylo,07bylowrsadd01,wrsa
barr,05barrsesa316,sesa
barr,05barrsesa200,sesa
barr,13barrsesa134,sesa
barr,13barrsesa150,sesa
nome,09nome09nome7,wesa
nome,09nome09nome23,wesa
nome,14nomewesa111,wesa
nome,12nome12wesawe03,wesa
nome,09nome09nome37,sesa
cakr,11cakrsesa316,sesa
cakr,11cakrsesa312,sesa
cakr,12cakrwesa306,wesa
cakr,13cakrwesa008,wesa
cakr,14cakrsesa104,sesa
cakr,13cakrwesa135,wesa
cakr,14cakrwesa067,wesa
cakr,14cakrwesa072,wesa
barr,14barrsesa255,sesa
barr,13barrsesa165,sesa
barr,13barrwesa247,wesa
barr,13barrsesa299,sesa
barr,13barrwesa356,wesa
barr,13barrsesa306,sesa
barr,13barrsesa107,sesa
barr,12barrsesa503,sesa
barr,13barrsesa227,sesa
barr,11barrsesa563,sesa
barr,11barrwesa421,wesa
barr,13barrsesa199,sesa
barr,13barrsesa106,sesa
barr,13barrwesa166,wesa
barr,13barrsesa028,sesa
barr,13barrsesa381,sesa
barr,13barrwesa238,wesa
barr,13barrsesa382,sesa
barr,12barrsesa803,sesa
barr,14barrsesa296,sesa
barr,13barrwesa274,wesa
barr,13barrwesa266,wesa
barr,13barrwesa389,wesa
barr,13barrsesa352,sesa
barr,14barrsesa701,sesa
barr,13barrwesa320,wesa
barr,14barrsesa134,sesa
barr,14barrsesa439,sesa
colv,12colvsesa816,sesa
colv,12colvsesa1761,sesa
colv,12colvsesa819,sesa
colv,12colvsesa152,sesa
barr,05barrpesa027,pesa
barr,13barrpesa224,pesa
barr,13barrpesa180,pesa
barr,13barrpesa387,pesa
barr,13barrpesa021,pesa
barr,13barrpesa428,pesa
barr,13barrpesa326,pesa
barr,13barrpesa413,pesa
barr,13barrpesa446,pesa
barr,14barrpesa343,pesa
barr,13barrdunl213,dunl
barr,14barrpesa253,pesa
